"","Age","Gender","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
642,0.20370370370370366,0,"No","Yes","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","No","Somewhat difficult","Yes","No","Some of them","Some of them","No","No","No","Yes"
643,0.7222222222222223,1,"No","No","No","Never","26-100","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","Dont know","Yes"
644,0.24074074074074076,0,"No","Yes","Yes","Rarely","100-500","No","No","Yes","No","No","No","No","Dont know","Maybe","No","Some of them","No","No","No","Dont know","Yes"
645,0.3518518518518518,1,"Yes","No","No","Never","6-25","No","Yes","No","No","No","No","Dont know","Dont know","Yes","Maybe","No","No","No","Maybe","Dont know","No"
646,0.1296296296296296,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
647,0.22222222222222227,1,"No","No","No","Sometimes","26-100","No","Yes","No","No","No","No","Dont know","Very easy","No","No","Some of them","Some of them","No","No","Dont know","No"
648,0.14814814814814814,0,"No","Yes","No","Sometimes","100-500","No","No","No","Yes","Yes","Yes","Dont know","Somewhat easy","No","No","Yes","Yes","No","No","Dont know","No"
649,0.07407407407407407,0,"No","No","No","Often","6-25","No","Yes","No","No","No","No","Dont know","Dont know","No","No","No","Some of them","No","Yes","Dont know","No"
650,0.3888888888888889,1,"No","No","No","Rarely","More than 1000","Yes","No","Dont know","No","Yes","Yes","Dont know","Dont know","No","No","Some of them","Some of them","No","Maybe","Dont know","No"
651,0.20370370370370366,1,"No","Yes","Yes","Never","100-500","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","Maybe","No","No","No","No","No","No"
652,0.6666666666666667,1,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Dont know","Not sure","No","No","Dont know","Very easy","No","No","Some of them","Yes","Yes","Yes","Dont know","Yes"
653,0.2962962962962962,0,"No","Yes","No","Never","500-1000","No","No","Dont know","No","Yes","Yes","Dont know","Dont know","Yes","Maybe","No","No","No","No","Dont know","Yes"
654,0.25925925925925924,1,"No","No","Yes","Never","500-1000","No","No","Yes","Not sure","Yes","Yes","Dont know","Very easy","Maybe","No","No","No","No","No","Yes","No"
655,0.1296296296296296,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","No","Yes","Yes","No","Yes","Dont know","No"
656,0.20370370370370366,1,"No","No","No","Rarely","1-5","No","Yes","No","No","No","No","No","Somewhat difficult","No","Maybe","Some of them","No","No","No","Yes","No"
657,0.25925925925925924,1,"Yes","No","No","Never","1-5","Yes","Yes","No","No","No","No","Dont know","Dont know","No","No","Some of them","Yes","No","Maybe","Dont know","No"
658,0.22222222222222227,1,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","No","Dont know","Yes","Dont know","Maybe","No","Some of them","Yes","No","Yes","Yes","No"
659,0.24074074074074076,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
660,0.037037037037037035,0,"No","No","No","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Yes","No"
661,0.16666666666666669,1,"No","No","No","Never","1-5","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
662,0.25925925925925924,1,"No","No","No","Never","More than 1000","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
663,0.14814814814814814,1,"Yes","No","No","Never","1-5","Yes","Yes","No","No","No","No","Dont know","Somewhat difficult","Maybe","No","Some of them","Yes","Maybe","Maybe","Yes","No"
664,0.22222222222222227,1,"No","No","No","Sometimes","More than 1000","No","No","Dont know","No","No","No","Yes","Very easy","No","No","Some of them","Some of them","No","No","Dont know","No"
665,0.22222222222222227,1,"No","No","Yes","Sometimes","26-100","Yes","Yes","No","No","Dont know","No","Dont know","Very difficult","Maybe","Maybe","Some of them","No","No","No","No","No"
666,0.07407407407407407,1,"Yes","No","No","Did not answer","1-5","Yes","Yes","Dont know","No","Dont know","Dont know","Dont know","Very easy","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Yes","Yes"
667,0.1111111111111111,1,"No","No","No","Did not answer","More than 1000","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","No","No","No","No","Dont know","No"
668,0.14814814814814814,1,"No","No","No","Never","26-100","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","Maybe","No","No","No","No","Dont know","No"
669,0.46296296296296297,1,"No","No","No","Did not answer","100-500","No","Yes","Dont know","No","No","No","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
670,0.14814814814814814,1,"No","No","No","Never","26-100","No","Yes","No","Not sure","No","Dont know","Dont know","Somewhat difficult","No","No","Some of them","No","No","Maybe","Dont know","No"
671,0.09259259259259262,1,"No","Yes","No","Sometimes","6-25","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","Maybe","No","No","No","No","Maybe","Dont know","No"
672,0.14814814814814814,1,"No","No","No","Did not answer","100-500","Yes","Yes","Yes","Not sure","Dont know","Yes","Dont know","Somewhat easy","No","No","Some of them","Some of them","No","No","Yes","No"
673,0.14814814814814814,0,"No","Yes","No","Never","100-500","No","Yes","Dont know","No","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","No","No","Yes","No"
674,0.3148148148148148,1,"No","Yes","No","Sometimes","26-100","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","No","No"
675,0.18518518518518517,1,"No","No","Yes","Sometimes","26-100","Yes","No","Dont know","Not sure","No","Dont know","Dont know","Dont know","No","No","Some of them","Yes","No","Maybe","Dont know","No"
676,0.07407407407407407,1,"No","No","No","Did not answer","26-100","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","Dont know","No"
677,0.20370370370370366,0,"No","Yes","Yes","Rarely","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","Yes","No","No","No","No","No","Dont know","No"
678,0.20370370370370366,1,"Yes","No","No","Did not answer","1-5","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
679,0.49999999999999994,1,"No","No","Yes","Often","1-5","Yes","Yes","Yes","Not sure","No","Yes","Dont know","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No"
680,0.27777777777777773,1,"No","No","Yes","Rarely","26-100","Yes","Yes","No","No","No","No","Dont know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","Yes"
681,0.3703703703703704,1,"No","No","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
682,0.018518518518518545,2,"No","Yes","Yes","Often","26-100","No","No","Dont know","Not sure","No","No","Dont know","Somewhat difficult","Maybe","Maybe","No","No","No","Maybe","No","No"
683,0.20370370370370366,0,"No","No","Yes","Rarely","More than 1000","Yes","No","Yes","Yes","Yes","Dont know","Yes","Somewhat easy","No","No","No","Yes","No","Maybe","Dont know","No"
684,0.055555555555555525,0,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Dont know","Dont know","Yes","Maybe","Some of them","No","No","No","Dont know","No"
685,0.09259259259259262,0,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","Yes","Maybe","No","No","No","No","Dont know","No"
686,0.27777777777777773,0,"No","Yes","Yes","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Yes","No"
687,0.574074074074074,1,"No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Not sure","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Yes","No","No","Yes","No"
688,0.18518518518518517,1,"No","No","No","Did not answer","26-100","Yes","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","No","Dont know","No"
689,0.16666666666666669,0,"No","No","Yes","Sometimes","6-25","Yes","Yes","Dont know","Not sure","Yes","Dont know","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
690,0.09259259259259262,1,"No","No","Yes","Sometimes","6-25","No","Yes","Yes","No","No","No","Dont know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
691,0.20370370370370366,1,"No","No","No","Never","1-5","Yes","Yes","No","No","No","No","Yes","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
692,0.22222222222222227,1,"No","No","No","Did not answer","26-100","No","Yes","Dont know","No","No","Dont know","Yes","Somewhat easy","No","No","Some of them","No","Maybe","Maybe","Dont know","No"
693,0.18518518518518517,0,"No","No","No","Did not answer","More than 1000","No","Yes","Yes","Not sure","Dont know","Dont know","Dont know","Somewhat easy","No","No","Some of them","Yes","No","No","Dont know","No"
694,0.25925925925925924,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Dont know","Dont know","Yes","No","No","No","No","Yes","No","No"
695,0.25925925925925924,1,"No","No","Yes","Sometimes","26-100","No","No","Yes","Yes","No","No","Yes","Very easy","No","No","No","Yes","No","No","Yes","No"
696,0.3518518518518518,1,"No","No","No","Did not answer","100-500","No","Yes","No","No","No","No","Dont know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
697,0.3888888888888889,0,"No","No","No","Did not answer","More than 1000","Yes","No","No","Yes","No","No","Dont know","Very difficult","Yes","Maybe","No","No","No","Maybe","No","No"
698,0.24074074074074076,1,"No","No","No","Did not answer","500-1000","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","No","No","No","Yes","No"
699,0.20370370370370366,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","Dont know","Dont know","Somewhat difficult","Maybe","Maybe","Some of them","No","No","No","Dont know","No"
700,0.22222222222222227,1,"No","No","No","Did not answer","100-500","No","No","Yes","No","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","Yes","No","No","Dont know","No"
701,0.27777777777777773,1,"Yes","Yes","Yes","Rarely","1-5","Yes","Yes","No","Yes","Yes","Yes","No","Very difficult","No","No","Yes","Yes","No","No","Yes","Yes"
702,0.3518518518518518,1,"No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","Dont know","Dont know","Yes","Dont know","Maybe","No","Yes","Yes","No","No","Dont know","No"
703,0.09259259259259262,1,"No","No","Yes","Often","26-100","No","No","Yes","Yes","Yes","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
704,0.46296296296296297,1,"No","Yes","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","Yes","Dont know","Somewhat easy","Yes","No","No","No","No","No","No","No"
705,0.25925925925925924,1,"No","No","Yes","Rarely","100-500","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Yes","Yes","No","Maybe","No","Yes"
706,0.14814814814814814,1,"No","No","No","Never","26-100","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Yes","Yes","Some of them","No","No","No","No","No"
707,0.25925925925925924,1,"Yes","No","Yes","Sometimes","1-5","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Very easy","No","No","Yes","Yes","Yes","Yes","Dont know","No"
708,0.3518518518518518,0,"No","No","No","Did not answer","26-100","Yes","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","Yes","No","Some of them","No","No","No","Dont know","No"
709,0.20370370370370366,1,"No","No","Yes","Often","26-100","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
710,0.2962962962962962,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Dont know","Somewhat easy","Maybe","Maybe","Some of them","Yes","No","Maybe","Dont know","No"
711,0.16666666666666669,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Yes","Yes","No","No","Yes","No"
712,0.22222222222222227,1,"No","Yes","No","Never","100-500","No","Yes","Dont know","No","No","Dont know","Dont know","Very easy","No","No","Some of them","Yes","No","Maybe","Dont know","No"
713,0.20370370370370366,1,"No","No","No","Never","6-25","No","Yes","Yes","Yes","No","Yes","Yes","Dont know","Maybe","No","Some of them","Some of them","No","No","No","No"
714,0.25925925925925924,1,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Yes","Yes","Dont know","Dont know","Dont know","Very difficult","Yes","Maybe","Some of them","No","No","No","No","No"
715,0.25925925925925924,1,"No","No","Yes","Sometimes","26-100","No","No","No","No","No","No","Dont know","Somewhat difficult","Yes","No","No","No","No","Maybe","Dont know","No"
716,0.1296296296296296,1,"No","No","No","Did not answer","500-1000","No","Yes","Yes","Yes","Dont know","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Yes","Yes","Yes","Yes","No"
717,0.3518518518518518,1,"Yes","No","No","Did not answer","6-25","Yes","Yes","Yes","Yes","Yes","No","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
718,0.20370370370370366,1,"No","Yes","No","Did not answer","6-25","No","Yes","No","No","No","No","Dont know","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
719,0.16666666666666669,1,"No","No","No","Did not answer","26-100","No","Yes","Yes","Not sure","No","Dont know","Dont know","Dont know","No","No","Yes","Yes","No","No","Dont know","No"
720,0.27777777777777773,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","No"
721,0.22222222222222227,1,"No","Yes","Yes","Sometimes","More than 1000","No","No","Dont know","No","No","No","No","Very difficult","Yes","No","Some of them","No","No","Yes","No","Yes"
722,0.20370370370370366,1,"No","No","No","Did not answer","1-5","Yes","Yes","No","Yes","No","No","Dont know","Somewhat difficult","Maybe","Maybe","Yes","Yes","No","Maybe","Dont know","No"
723,0.1296296296296296,1,"No","Yes","Yes","Never","6-25","Yes","Yes","Dont know","No","Yes","Dont know","Dont know","Dont know","Yes","No","Some of them","Yes","No","No","No","No"
724,0.27777777777777773,1,"No","Yes","Yes","Sometimes","1-5","No","No","No","Yes","No","No","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
725,0.24074074074074076,1,"No","No","No","Never","100-500","Yes","Yes","No","No","No","No","No","Dont know","No","No","Some of them","Some of them","No","Maybe","No","No"
726,0.055555555555555525,1,"No","No","No","Rarely","6-25","Yes","Yes","Dont know","No","No","No","Dont know","Very easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
727,0.22222222222222227,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","Dont know","No","No","No","No","Very difficult","Yes","Yes","No","No","No","No","No","No"
728,0.20370370370370366,1,"No","No","No","Did not answer","More than 1000","No","No","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Yes","Yes","No","No","No","No"
729,0.46296296296296297,1,"Yes","No","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Yes","Very difficult","Yes","No","Yes","No","No","Maybe","No","Yes"
730,0.3518518518518518,1,"No","No","Yes","Often","6-25","No","Yes","No","No","No","No","Dont know","Dont know","Yes","No","Yes","Yes","Maybe","Yes","No","No"
731,0.1111111111111111,1,"No","No","No","Did not answer","26-100","No","Yes","No","No","Yes","No","Dont know","Dont know","Maybe","No","Yes","Some of them","No","No","Dont know","No"
732,0.20370370370370366,1,"No","No","No","Did not answer","6-25","Yes","Yes","Dont know","Not sure","No","No","Dont know","Very easy","No","No","Yes","Yes","No","No","Dont know","No"
733,0.24074074074074076,1,"No","No","No","Did not answer","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Dont know","No","No","Yes","Yes","No","No","Dont know","No"
734,0.25925925925925924,1,"No","No","No","Did not answer","100-500","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat easy","No","No","Yes","Yes","No","No","Yes","No"
735,0.27777777777777773,1,"Yes","No","No","Never","100-500","No","No","No","Not sure","No","No","Dont know","Very easy","No","No","Yes","Some of them","No","Yes","No","No"
736,0.46296296296296297,1,"No","No","No","Did not answer","More than 1000","No","No","Yes","Yes","Dont know","Yes","Yes","Dont know","No","No","Some of them","Yes","No","Maybe","Dont know","No"
737,0.27777777777777773,1,"No","No","Yes","Sometimes","26-100","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
738,0.16666666666666669,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","Yes","Yes","Dont know","Maybe","No","Yes","Some of them","No","Yes","Yes","No"
739,0.3333333333333333,1,"No","Yes","Yes","Sometimes","More than 1000","Yes","No","Dont know","No","Dont know","Dont know","Dont know","Dont know","Yes","Maybe","No","No","No","Maybe","Dont know","No"
740,0.3518518518518518,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","Yes"
741,0.25925925925925924,1,"No","No","No","Did not answer","6-25","No","Yes","No","Yes","No","No","Dont know","Very difficult","Yes","Maybe","No","No","No","No","No","No"
742,0.3888888888888889,1,"No","No","Yes","Sometimes","100-500","No","Yes","No","No","No","No","Dont know","Very easy","No","No","No","Some of them","No","Yes","Yes","No"
743,0.24074074074074076,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","Dont know","Dont know","Somewhat easy","Maybe","No","Some of them","Yes","Maybe","Yes","Dont know","No"
744,0.3333333333333333,1,"No","No","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","No","No","Dont know","Very difficult","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Dont know","No"
745,0.22222222222222227,1,"Yes","No","Yes","Sometimes","26-100","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Some of them","No","Yes","Dont know","No"
746,0.18518518518518517,1,"No","No","No","Did not answer","6-25","No","Yes","Yes","Not sure","No","Dont know","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
747,0.25925925925925924,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","No","Somewhat difficult","Maybe","No","Some of them","No","Maybe","Maybe","No","No"
748,0.3148148148148148,1,"No","Yes","Yes","Rarely","6-25","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
749,0.018518518518518545,1,"No","No","Yes","Sometimes","26-100","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat difficult","No","No","Some of them","Yes","No","Yes","Dont know","No"
750,0.27777777777777773,1,"No","Yes","No","Did not answer","26-100","No","Yes","Yes","Yes","No","No","Dont know","Very easy","No","No","Some of them","Yes","No","No","Dont know","No"
751,0.44444444444444436,1,"No","No","No","Did not answer","More than 1000","Yes","Yes","Dont know","Not sure","Yes","Yes","Yes","Very easy","No","No","Some of them","No","No","Maybe","Yes","No"
752,0.3518518518518518,1,"No","Yes","Yes","Sometimes","100-500","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","No","Dont know","No"
753,0.4074074074074074,1,"Yes","No","No","Never","6-25","No","Yes","No","No","No","No","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
754,0.3333333333333333,1,"No","No","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
755,0.20370370370370366,0,"No","Yes","Yes","Sometimes","26-100","Yes","No","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","Yes","No","Maybe","Dont know","No"
756,0.3703703703703704,0,"No","Yes","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","Dont know","Dont know","Dont know","Maybe","No","No","No","No","No","Dont know","No"
757,0.14814814814814814,1,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","No","Yes","Dont know","Dont know","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","No","No"
758,0.2962962962962962,1,"No","No","No","Rarely","26-100","No","Yes","No","No","No","No","Yes","Somewhat easy","Maybe","Maybe","No","Some of them","Maybe","Maybe","Yes","No"
759,0.055555555555555525,1,"No","No","Yes","Often","More than 1000","No","No","No","Yes","No","No","No","Dont know","Yes","No","Some of them","Some of them","No","Yes","No","Yes"
760,0.24074074074074076,1,"Yes","Yes","No","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","No","No","No","No","Yes","No"
761,0.3518518518518518,0,"No","Yes","Yes","Rarely","26-100","No","No","Yes","Yes","Yes","Yes","Dont know","Dont know","Maybe","Maybe","Yes","Some of them","No","Maybe","Yes","No"
762,0.3518518518518518,1,"No","Yes","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Dont know","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
763,0.3703703703703704,1,"No","Yes","Yes","Sometimes","1-5","No","Yes","No","No","No","No","No","Very difficult","Yes","Yes","No","No","No","No","No","No"
764,0.16666666666666669,0,"No","No","Yes","Sometimes","100-500","No","Yes","Dont know","Not sure","Yes","Dont know","Dont know","Somewhat easy","Yes","No","Some of them","No","No","Maybe","No","No"
765,0.3888888888888889,1,"Yes","No","No","Did not answer","6-25","No","Yes","No","No","Yes","No","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
766,0.27777777777777773,0,"Yes","Yes","Yes","Sometimes","1-5","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Yes","Some of them","No","No","No","No","No"
767,0.16666666666666669,1,"No","No","No","Never","26-100","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Somewhat easy","No","No","Some of them","No","Yes","Yes","Dont know","No"
768,0.3333333333333333,0,"No","No","Yes","Never","6-25","Yes","Yes","Yes","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","No","No"
769,0.18518518518518517,1,"No","No","No","Never","26-100","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat easy","No","No","Some of them","Yes","Maybe","Yes","Dont know","No"
770,0.3888888888888889,1,"No","No","Yes","Sometimes","500-1000","No","No","Dont know","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
771,0.27777777777777773,1,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","Maybe","Maybe","Yes","Yes","No","No","Yes","No"
772,0.25925925925925924,1,"No","No","No","Did not answer","More than 1000","No","No","Dont know","Not sure","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Yes","Dont know","No"
773,0.18518518518518517,1,"No","No","No","Did not answer","More than 1000","No","No","Dont know","Not sure","No","Dont know","Dont know","Dont know","No","No","Some of them","Some of them","Yes","Yes","No","No"
774,0.3518518518518518,1,"No","Yes","Yes","Rarely","6-25","No","Yes","No","No","No","No","Yes","Somewhat easy","Yes","No","Some of them","Yes","No","Maybe","No","Yes"
775,0.3888888888888889,1,"No","No","Yes","Sometimes","100-500","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","Yes","No","Some of them","Yes","No","Maybe","No","Yes"
776,0.46296296296296297,1,"No","No","No","Sometimes","6-25","Yes","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","No","No","No","No","Maybe","No","No"
777,0.25925925925925924,2,"No","No","Yes","Sometimes","More than 1000","No","No","Dont know","No","Yes","Yes","Dont know","Dont know","No","No","Yes","Some of them","Yes","Yes","Yes","Yes"
778,0.16666666666666669,0,"No","No","No","Did not answer","More than 1000","No","Yes","Dont know","Not sure","No","Yes","Dont know","Dont know","Maybe","No","Some of them","Yes","No","No","Dont know","No"
779,0.24074074074074076,0,"No","No","No","Did not answer","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","No","No","Yes","Yes","Maybe","Maybe","Dont know","No"
780,0.46296296296296297,1,"No","No","Yes","Never","26-100","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","No","No","Yes","Yes","Yes","Yes","Dont know","No"
781,0.27777777777777773,1,"No","No","Yes","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Yes","Somewhat difficult","No","No","Yes","Yes","Yes","Yes","Dont know","No"
782,0.2962962962962962,1,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Dont know","Not sure","Dont know","Dont know","Yes","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
783,0.27777777777777773,1,"Yes","No","No","Did not answer","1-5","No","Yes","Dont know","No","No","No","Dont know","Dont know","No","No","Yes","Yes","No","Maybe","Dont know","No"
784,0.1296296296296296,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
785,0.1296296296296296,1,"No","Yes","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","Yes","Dont know","Maybe","No","Some of them","Some of them","No","No","No","Yes"
786,0.25925925925925924,1,"Yes","Yes","No","Did not answer","1-5","No","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","No","Yes","No","Maybe","No","No"
787,0.1296296296296296,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Dont know","Dont know","Yes","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","No"
788,0.3518518518518518,1,"No","No","No","Did not answer","100-500","Yes","No","Dont know","No","Dont know","Dont know","Dont know","Somewhat easy","Maybe","No","Yes","Yes","No","No","Dont know","No"
789,0.3888888888888889,1,"No","No","Yes","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Yes","No"
790,0.20370370370370366,1,"No","No","No","Rarely","100-500","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Dont know","Yes"
791,0.27777777777777773,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Dont know","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
792,0.3518518518518518,0,"No","No","Yes","Often","6-25","Yes","Yes","Dont know","Not sure","No","No","Yes","Somewhat difficult","Yes","No","Some of them","Some of them","No","Yes","No","Yes"
793,0.3148148148148148,0,"No","No","Yes","Sometimes","100-500","No","No","Yes","No","No","No","Yes","Very difficult","Yes","Maybe","No","Some of them","No","Yes","No","Yes"
794,0.07407407407407407,0,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Very difficult","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
795,0.3703703703703704,1,"No","No","No","Never","26-100","No","Yes","Yes","Yes","No","No","Dont know","Somewhat easy","Maybe","No","Some of them","Yes","No","Maybe","No","Yes"
796,0.25925925925925924,0,"No","Yes","Yes","Often","100-500","No","Yes","Yes","No","No","Dont know","Dont know","Dont know","Yes","No","Some of them","Yes","No","No","Dont know","No"
797,0.18518518518518517,1,"No","No","No","Did not answer","26-100","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Some of them","Yes","Maybe","Yes","No","Yes"
